timestamp,op,hi,lo,cl,volume
2021-10-31 20:29:00+00:00,61005.0,61005.0,61004.5,61005.0,3.986
2021-10-31 20:30:00+00:00,61005.0,61005.0,60902.0,60932.0,23.795
2021-10-31 20:31:00+00:00,60932.0,60932.5,60906.0,60922.5,20.516
2021-10-31 20:32:00+00:00,60922.5,60953.0,60922.5,60952.5,11.26
2021-10-31 20:33:00+00:00,60952.5,60953.0,60952.5,60953.0,4.674
2021-10-31 20:34:00+00:00,60953.0,60989.0,60952.5,60989.0,28.772
2021-10-31 20:35:00+00:00,60989.0,60989.0,60952.5,60952.5,17.386
2021-10-31 20:36:00+00:00,60952.5,60953.0,60952.5,60952.5,6.137
2021-10-31 20:37:00+00:00,60952.5,60953.0,60930.0,60930.5,2.171
2021-10-31 20:38:00+00:00,60930.5,60942.0,60930.0,60942.0,1.437
